country,year,Inflation,Unemployment Rate
Australia,2020,0.846905537459293,6.46000003814697
Australia,2019,1.61076787290379,5.15999984741211
Australia,2018,1.91140094445692,5.30000019073486
Australia,2017,1.94864740944522,5.59000015258789
Australia,2016,1.27699094497328,5.71000003814697
Australia,2015,1.50836672165921,6.05000019073486
Australia,2014,2.48792270531403,6.07999992370605
Australia,2013,2.44988864142539,5.65999984741211
Australia,2012,1.76278015613193,5.21999979019165
Australia,2011,3.30385015608744,5.07999992370605
Australia,2010,2.91834002677376,5.21000003814697
Australia,2009,1.77111716621252,5.55999994277954
Australia,2008,4.35029854990047,4.23000001907349
Australia,2007,2.32761128891476,4.38000011444092
Australia,2006,3.55528773727028,4.78000020980835
Australia,2005,2.69183168316831,5.03000020980835
Australia,2004,2.34325522482587,5.3899998664856
Australia,2003,2.73259596616783,5.92999982833862
Australia,2002,2.98157453936349,6.36999988555908
Australia,2001,4.4071353620147,6.73999977111816
Australia,2000,4.45743514797225,6.28000020980835
Australia,1999,1.48312940304038,6.86999988555908
Australia,1998,0.860134629768157,7.67999982833862
Australia,1997,0.224887556221881,8.35999965667725
Australia,1996,2.61538461538462,8.51000022888184
Austria,2020,1.38191063351859,5.3600001335144
Austria,2019,1.53089564152645,4.48999977111816
Austria,2018,1.99837981429546,4.84999990463257
Austria,2017,2.08126911385587,5.5
Austria,2016,0.891591752655335,6.01000022888184
Austria,2015,0.896563335260302,5.71999979019165
Austria,2014,1.60581182954471,5.61999988555908
Austria,2013,2.00015616900603,5.32999992370605
Austria,2012,2.48567562177017,4.86999988555908
Austria,2011,3.28657914875376,4.55999994277954
Austria,2010,1.81353438995065,4.82000017166138
Austria,2009,0.506308827696486,5.30000019073486
Austria,2008,3.21595033239883,4.13000011444092
Austria,2007,2.16855528800755,4.8600001335144
Austria,2006,1.44154851119019,5.23999977111816
Austria,2005,2.29913785639285,5.63000011444092
Austria,2004,2.06120618032866,5.82999992370605
Austria,2003,1.35555370896445,4.78000020980835
Austria,2002,1.81035787764132,4.84999990463257
Austria,2001,2.65000077279529,4.01000022888184
Austria,2000,2.34486285357277,4.69000005722046
Austria,1999,0.568993765885587,4.69999980926514
Austria,1998,0.92246719668082,5.51999998092651
Austria,1997,1.30597857227694,5.15000009536743
Austria,1996,1.86097115760431,5.28000020980835
Belgium,2020,0.740791812220385,5.55000019073486
Belgium,2019,1.43681956996435,5.3600001335144
Belgium,2018,2.05316499865181,5.94999980926514
Belgium,2017,2.12597086002609,7.09000015258789
Belgium,2016,1.97385264653172,7.82999992370605
Belgium,2015,0.561429152790106,8.47999954223633
Belgium,2014,0.340002833356965,8.52000045776367
Belgium,2013,1.11309594027537,8.43000030517578
Belgium,2012,2.83966343445897,7.53999996185303
Belgium,2011,3.53208210722744,7.1399998664856
Belgium,2010,2.18929920422458,8.28999996185303
Belgium,2009,-0.0531456741253762,7.90999984741211
Belgium,2008,4.48944420508401,6.98000001907349
Belgium,2007,1.8230563002681,7.46000003814697
Belgium,2006,1.79120770070454,8.25
Belgium,2005,2.78143263670025,8.4399995803833
Belgium,2004,2.09728311239314,7.3600001335144
Belgium,2003,1.58896399970379,7.67999982833862
Belgium,2002,1.64521436175359,6.90999984741211
Belgium,2001,2.46925823086078,6.17999982833862
Belgium,2000,2.54451776190906,6.59000015258789
Belgium,1999,1.12084823417844,8.64999961853027
Belgium,1998,0.949250288350641,9.31999969482422
Belgium,1997,1.62816049512961,8.96000003814697
Belgium,1996,2.07702107350668,9.47999954223633
Canada,2020,0.716999632307852,9.46000003814697
Canada,2019,1.94926902411596,5.65999984741211
Canada,2018,2.268225672481,5.82999992370605
Canada,2017,1.5968841285297,6.34000015258789
Canada,2016,1.4287595470108,7.0
Canada,2015,1.12524136094279,6.90999984741211
Canada,2014,1.90663590717873,6.90999984741211
Canada,2013,0.93829189781521,7.07000017166138
Canada,2012,1.51567823124521,7.28999996185303
Canada,2011,2.91213508872355,7.51000022888184
Canada,2010,1.77687154092629,8.0600004196167
Canada,2009,0.299466803009284,8.34000015258789
Canada,2008,2.37027067444294,6.1399998664856
Canada,2007,2.13838399266843,6.03999996185303
Canada,2006,2.00202539534156,6.32000017166138
Canada,2005,2.21355203439764,6.76000022888184
Canada,2004,1.85725871857261,7.19000005722046
Canada,2003,2.75856321360112,7.57000017166138
Canada,2002,2.25839440940856,7.65999984741211
Canada,2001,2.52512013979907,7.21999979019165
Canada,2000,2.71943995691972,6.82999992370605
Canada,1999,1.73484295105918,7.57999992370605
Canada,1998,0.995942456658074,8.27999973297119
Canada,1997,1.62121638084528,9.10000038146973
Canada,1996,1.57053112507137,9.61999988555908
Switzerland,2020,-0.725874933313391,4.82000017166138
Switzerland,2019,0.362886179940635,4.3899998664856
Switzerland,2018,0.936335464113605,4.71000003814697
Switzerland,2017,0.533787839825886,4.80000019073486
Switzerland,2016,-0.434618664285843,4.92000007629395
Switzerland,2015,-1.14390867228178,4.80000019073486
Switzerland,2014,-0.0132025387515987,4.82999992370605
Switzerland,2013,-0.217323155115639,4.75
Switzerland,2012,-0.692552018105236,4.48000001907349
Switzerland,2011,0.231349207650894,4.40000009536743
Switzerland,2010,0.688238707220017,4.80000019073486
Switzerland,2009,-0.480481936423328,4.11999988555908
Switzerland,2008,2.42604117060162,3.34999990463257
Switzerland,2007,0.732350603122241,3.65000009536743
Switzerland,2006,1.05950928324804,4.0
Switzerland,2005,1.17195420333701,4.44000005722046
Switzerland,2004,0.802908730955216,4.32000017166138
Switzerland,2003,0.638272930887213,4.11999988555908
Switzerland,2002,0.64271150654328,2.92000007629395
Switzerland,2001,0.989020329832555,2.49000000953674
Switzerland,2000,1.55852919679006,2.67000007629395
Switzerland,1999,0.806444380959444,3.15000009536743
Switzerland,1998,0.0179384378439626,3.59999990463257
Switzerland,1997,0.520225422736623,4.19999980926514
Switzerland,1996,0.811634064628214,3.71000003814697
Chile,2020,3.04549084804331,11.1800003051758
Chile,2019,2.55754475703323,7.28999996185303
Chile,2018,2.43488981353058,7.23000001907349
Chile,2017,2.18271846868523,6.96000003814697
Chile,2016,3.78619355893115,6.73999977111816
Chile,2015,4.3487735321705,6.51000022888184
Chile,2014,4.71867527854671,6.65999984741211
Chile,2013,1.78955553984587,6.21000003814697
Chile,2012,3.00744840213049,6.65999984741211
Chile,2011,3.34121694259299,7.34000015258789
Chile,2010,1.41071107954318,8.42000007629395
Chile,2009,0.353045178360941,11.3100004196167
Chile,2008,8.7162687303961,9.28999996185303
Chile,2007,4.40779938398046,8.43000030517578
Chile,2006,3.39201733699404,9.02000045776367
Chile,2005,3.05257621387848,9.34000015258789
Chile,2004,1.05473871403516,10.1599998474121
Chile,2003,2.81017875743615,9.77000045776367
Chile,2002,2.48939816650703,10.1700000762939
Chile,2001,3.56910053001465,10.3900003433228
Chile,2000,3.8432729570657,10.4899997711182
Chile,1999,3.33687917526016,11.1599998474121
Chile,1998,5.11024954517563,7.30999994277954
Chile,1997,6.13386464357923,7.1399998664856
Chile,1996,7.35911781788773,7.40999984741211
Costa Rica,2020,0.724911478131358,17.4099998474121
Costa Rica,2019,2.09604635327805,11.4899997711182
Costa Rica,2018,2.22111461526584,9.63000011444092
Costa Rica,2017,1.62590692991729,8.14000034332275
Costa Rica,2016,-0.0174788505908107,8.60000038146973
Costa Rica,2015,0.801982005099592,9.0
Costa Rica,2014,4.51920098516958,9.0600004196167
Costa Rica,2013,5.23133614174423,8.77000045776367
Costa Rica,2012,4.49545314354611,9.77999973297119
Costa Rica,2011,4.87799830970698,10.1400003433228
Costa Rica,2010,5.66275708420023,7.17000007629395
Costa Rica,2009,7.84270167700652,7.71000003814697
Costa Rica,2008,13.4244635507283,4.78000020980835
Costa Rica,2007,9.35724456417162,4.48999977111816
Costa Rica,2006,11.4705968149052,5.73999977111816
Costa Rica,2005,13.7982949108987,6.57000017166138
Costa Rica,2004,12.3148150178852,6.3899998664856
Costa Rica,2003,9.4475809161698,6.55999994277954
Costa Rica,2002,9.16752048509115,6.32999992370605
Costa Rica,2001,11.2556157091172,5.92000007629395
Costa Rica,2000,10.9615496593622,5.07999992370605
Costa Rica,1999,10.0452817292494,5.90000009536743
Costa Rica,1998,11.6592997742233,5.32999992370605
Costa Rica,1997,13.2480440791191,5.67999982833862
Costa Rica,1996,17.5114524814591,6.15999984741211
Czechia,2020,3.16129528497808,2.54999995231628
Czechia,2019,2.84787595918047,2.00999999046326
Czechia,2018,2.14949494949492,2.24000000953674
Czechia,2017,2.45053398460138,2.89000010490417
Czechia,2016,0.683504209385683,3.95000004768372
Czechia,2015,0.309364548494974,5.05000019073486
Czechia,2014,0.343988589646784,6.1100001335144
Czechia,2013,1.43829787234043,6.94999980926514
Czechia,2012,3.28762306610408,6.98000001907349
Czechia,2011,1.91721913635547,6.71000003814697
Czechia,2010,1.47272727272729,7.28000020980835
Czechia,2009,1.0193773532923,6.65999984741211
Czechia,2008,6.35866380152374,4.3899998664856
Czechia,2007,2.85312437211172,5.32000017166138
Czechia,2006,2.53399258343632,7.15000009536743
Czechia,2005,1.85709789109223,7.92999982833862
Czechia,2004,2.76010781671159,8.21000003814697
Czechia,2003,0.118739205526785,7.53999996185303
Czechia,2002,1.90298097019031,7.01999998092651
Czechia,2001,4.66267556988255,7.98999977111816
Czechia,2000,3.77538829151733,8.76000022888184
Czechia,1999,2.1354484441733,8.48999977111816
Czechia,1998,10.6983655274889,5.90000009536743
Czechia,1997,8.59615666715562,4.26999998092651
Czechia,1996,8.75877472878111,3.89000010490417
Germany,2020,0.506689889953274,3.80999994277954
Germany,2019,1.4456670146976,3.14000010490417
Germany,2018,1.73216766075662,3.38000011444092
Germany,2017,1.50949655801608,3.75
Germany,2016,0.49174862477081,4.11999988555908
Germany,2015,0.51442053951781,4.61999988555908
Germany,2014,0.906797948515676,4.98000001907349
Germany,2013,1.5047209800535,5.23000001907349
Germany,2012,2.0084909216701,5.38000011444092
Germany,2011,2.07517452479837,5.82000017166138
Germany,2010,1.10380916115812,6.96999979019165
Germany,2009,0.31273762987172,7.73999977111816
Germany,2008,2.62838174873985,7.51999998092651
Germany,2007,2.29834179696226,8.65999984741211
Germany,2006,1.57742825864226,10.25
Germany,2005,1.54690965159041,11.1700000762939
Germany,2004,1.66573340932676,10.7299995422363
Germany,2003,1.03422776551069,9.77999973297119
Germany,2002,1.42080560518857,8.47999954223633
Germany,2001,1.98385693617829,7.76999998092651
Germany,2000,1.44026818676794,7.92000007629395
Germany,1999,0.58543314394471,8.85999965667725
Germany,1998,0.911185301235183,9.78999996185303
Germany,1997,1.93936942452383,9.85999965667725
Germany,1996,1.44972647330127,8.81999969482422
Denmark,2020,0.420711974110026,5.6399998664856
Denmark,2019,0.758131572511619,5.01999998092651
Denmark,2018,0.813609467455633,5.13000011444092
Denmark,2017,1.14713216957606,5.82999992370605
Denmark,2016,0.249999999999997,5.98999977111816
Denmark,2015,0.452034153691623,6.28000020980835
Denmark,2014,0.564020540449518,6.92999982833862
Denmark,2013,0.789071780078061,7.38000011444092
Denmark,2012,2.39791485664639,7.80000019073486
Denmark,2011,2.75868226051246,7.76999998092651
Denmark,2010,2.31092436974789,7.75
Denmark,2009,1.30470991024336,6.40999984741211
Denmark,2008,3.41626794258375,3.6800000667572
Denmark,2007,1.69326586220319,3.79999995231628
Denmark,2006,1.92422138464588,3.90000009536743
Denmark,2005,1.81781458291257,4.82999992370605
Denmark,2004,1.15435693124937,5.19999980926514
Denmark,2003,2.07507820646504,5.40000009536743
Denmark,2002,2.42443661219694,4.26999998092651
Denmark,2001,2.33787000255261,4.15999984741211
Denmark,2000,2.90328203236457,4.48000001907349
Denmark,1999,2.49779544404528,5.1399998664856
Denmark,1998,1.84565122007891,5.03999996185303
Denmark,1997,2.18216677907117,5.40000009536743
Denmark,1996,2.12629802275579,6.84000015258789
Spain,2020,-0.322753017299705,15.5299997329712
Spain,2019,0.699518994458693,14.1000003814697
Spain,2018,1.67498136863794,15.25
Spain,2017,1.95607633363964,17.2199993133545
Spain,2016,-0.202598000426425,19.6299991607666
Spain,2015,-0.500365709903282,22.0599994659424
Spain,2014,-0.151114837527181,24.4400005340576
Spain,2013,1.40858109183012,26.0900001525879
Spain,2012,2.44612782366812,24.7900009155273
Spain,2011,3.19610188833788,21.3899993896484
Spain,2010,1.79986457728766,19.8600006103516
Spain,2009,-0.287813083535237,17.8600006103516
Spain,2008,4.07534335957341,11.25
Spain,2007,2.78679745804947,8.22999954223633
Spain,2006,3.51557576832125,8.44999980926514
Spain,2005,3.36881409750382,9.14999961853027
Spain,2004,3.03924881090927,11.0900001525879
Spain,2003,3.03888839396654,11.2799997329712
Spain,2002,3.0656568590222,11.1499996185303
Spain,2001,3.58983413338114,10.3500003814697
Spain,2000,3.43351563418762,13.789999961853
Spain,1999,2.31034813987068,15.4799995422363
Spain,1998,1.83432999908412,18.6700000762939
Spain,1997,1.97107395582925,20.7000007629395
Spain,1996,3.55884559338558,22.1399993896484
Estonia,2020,-0.444531097679859,6.80000019073486
Estonia,2019,2.27725931243518,4.44999980926514
Estonia,2018,3.43632688420445,5.36999988555908
Estonia,2017,3.41723549488057,5.76000022888184
Estonia,2016,0.148684907627356,6.76000022888184
Estonia,2015,-0.492326006547338,6.19000005722046
Estonia,2014,-0.106175146521716,7.34999990463257
Estonia,2013,2.78056658954996,8.63000011444092
Estonia,2012,3.93339987296979,10.0200004577637
Estonia,2011,4.9819013145361,12.3299999237061
Estonia,2010,2.97204512015696,16.7099990844727
Estonia,2009,-0.0784083112810205,13.5500001907349
Estonia,2008,10.3623580313683,5.44999980926514
Estonia,2007,6.60132603055634,4.59000015258789
Estonia,2006,4.43762042389211,5.90999984741211
Estonia,2005,4.07971423199846,8.02999973297119
Estonia,2004,3.04811107523412,10.25
Estonia,2003,1.33499116549964,11.289999961853
Estonia,2002,3.57191270164023,10.0299997329712
Estonia,2001,5.74827981651377,13.1300001144409
Estonia,2000,4.0184895250876,13.3599996566772
Estonia,1999,3.29611089718906,11.5699996948242
Estonia,1998,8.20833333333299,9.51000022888184
Estonia,1997,10.5818789322146,10.3699998855591
Estonia,1996,23.050343349517,9.92000007629395
Finland,2020,0.290554555653313,7.76000022888184
Finland,2019,1.02409392963429,6.69000005722046
Finland,2018,1.08382098409299,7.3600001335144
Finland,2017,0.754015047084413,8.64000034332275
Finland,2016,0.356684500891696,8.81999969482422
Finland,2015,-0.207928839905218,9.38000011444092
Finland,2014,1.04119621178439,8.65999984741211
Finland,2013,1.47828615688804,8.1899995803833
Finland,2012,2.80833622561575,7.69000005722046
Finland,2011,3.41680754255211,7.78000020980835
Finland,2010,1.1841352315465,8.39000034332275
Finland,2009,-9.17360403259616e-07,8.25
Finland,2008,4.06595355358378,6.36999988555908
Finland,2007,2.51066565240339,6.84999990463257
Finland,2006,1.56666380704384,7.71999979019165
Finland,2005,0.623874450025199,8.38000011444092
Finland,2004,0.187120559084453,10.3599996566772
Finland,2003,0.877440386254743,10.4700002670288
Finland,2002,1.57122012789382,10.4200000762939
Finland,2001,2.57844080098894,10.289999961853
Finland,2000,3.04210080667796,11.1300001144409
Finland,1999,1.16223155669443,11.6899995803833
Finland,1998,1.3994737857984,13.210000038147
Finland,1997,1.1925588342584,14.9700002670288
Finland,1996,0.629194238121014,15.5699996948242
France,2020,0.476498852725083,8.01000022888184
France,2019,1.10825492288292,8.40999984741211
France,2018,1.85081508315494,9.02000045776367
France,2017,1.03228275064674,9.40999984741211
France,2016,0.183334861123848,10.0500001907349
France,2015,0.0375143805125363,10.3500003814697
France,2014,0.507758822937957,10.289999961853
France,2013,0.863715497861826,9.92000007629395
France,2012,1.95419531613507,9.39999961853027
France,2011,2.11159795174997,8.8100004196167
France,2010,1.53112270420924,8.86999988555908
France,2009,0.0876204781574529,8.73999977111816
France,2008,2.81286194914787,7.05999994277954
France,2007,1.48799805953858,7.65999984741211
France,2006,1.67512449608728,8.44999980926514
France,2005,1.74586936380481,8.48999977111816
France,2004,2.14208964640242,8.90999984741211
France,2003,2.09847219146922,8.3100004196167
France,2002,1.9234122872706,8.69999980926514
France,2001,1.63478079549599,8.60999965667725
France,2000,1.6759598872093,10.2200002670288
France,1999,0.537141639134613,11.9799995422363
France,1998,0.65112686783302,12.0699996948242
France,1997,1.20394294026966,12.5699996948242
France,1996,1.98288365089736,12.3699998855591
United Kingdom,2020,0.98948670377243,4.47200012207031
United Kingdom,2019,1.73810460086511,3.74000000953674
United Kingdom,2018,2.29283990345939,4.0
United Kingdom,2017,2.55775577557754,4.32999992370605
United Kingdom,2016,1.00841736811403,4.80999994277954
United Kingdom,2015,0.368046842325369,5.30000019073486
United Kingdom,2014,1.45112016293279,6.1100001335144
United Kingdom,2013,2.29166666666666,7.51999998092651
United Kingdom,2012,2.57323479654528,7.88000011444092
United Kingdom,2011,3.85611244682819,8.03999996185303
United Kingdom,2010,2.49265472467065,7.78999996185303
United Kingdom,2009,1.96173173560107,7.53999996185303
United Kingdom,2008,3.52140856342537,5.61999988555908
United Kingdom,2007,2.38656150773328,5.26000022888184
United Kingdom,2006,2.45566166439288,5.34999990463257
United Kingdom,2005,2.08913649025072,4.75
United Kingdom,2004,1.39039756680426,4.59000015258789
United Kingdom,2003,1.3765003854201,4.80999994277954
United Kingdom,2002,1.52040245947458,5.03999996185303
United Kingdom,2001,1.53234960272418,4.69999980926514
United Kingdom,2000,1.18295624210404,5.55999994277954
United Kingdom,1999,1.7529508005142,6.03999996185303
United Kingdom,1998,1.82056163731558,6.19999980926514
United Kingdom,1997,2.20114313510882,7.07000017166138
United Kingdom,1996,2.85178236397748,8.1899995803833
Greece,2020,-1.24798355581408,16.2999992370605
Greece,2019,0.25300752203812,17.3099994659424
Greece,2018,0.625621413453588,19.2900009155273
Greece,2017,1.12125452031427,21.4899997711182
Greece,2016,-0.825653978391008,23.5400009155273
Greece,2015,-1.73588804765278,24.8999996185303
Greece,2014,-1.31226096405516,26.4899997711182
Greece,2013,-0.921269454256898,27.4699993133545
Greece,2012,1.50152696177748,24.4400005340576
Greece,2011,3.3298532335065,17.8600006103516
Greece,2010,4.71298907760393,12.710000038147
Greece,2009,1.2100726919781,9.61999988555908
Greece,2008,4.15279708110295,7.76000022888184
Greece,2007,2.89500321516574,8.39999961853027
Greece,2006,3.19594684144545,9.01000022888184
Greece,2005,3.54507273335083,9.98999977111816
Greece,2004,2.89884810758168,10.3100004196167
Greece,2003,3.53065027765554,9.40999984741211
Greece,2002,3.62935871878871,9.97000026702881
Greece,2001,3.37396832213867,10.460000038147
Greece,2000,3.15118162493827,11.25
Greece,1999,2.63663306021979,11.8500003814697
Greece,1998,4.76622572397644,10.8400001525879
Greece,1997,5.53600266773479,9.57999992370605
Greece,1996,8.19455217632729,9.65999984741211
Hungary,2020,3.3267438576673,4.25
Hungary,2019,3.3385863538201,3.42000007629395
Hungary,2018,2.85024792594642,3.71000003814697
Hungary,2017,2.34824281150159,4.15999984741211
Hungary,2016,0.394769306686402,5.1100001335144
Hungary,2015,-0.0616446800641176,6.80999994277954
Hungary,2014,-0.227566270988384,7.73000001907349
Hungary,2013,1.73319984983107,10.1800003051758
Hungary,2012,5.65214517088651,11.0
Hungary,2011,3.92992098935075,11.0299997329712
Hungary,2010,4.85555795691951,11.1700000762939
Hungary,2009,4.21171171171172,10.0299997329712
Hungary,2008,6.0425125388106,7.82000017166138
Hungary,2007,7.95874516544909,7.40999984741211
Hungary,2006,3.93032603841,7.48999977111816
Hungary,2005,3.56151711378355,7.19000005722046
Hungary,2004,6.74434679569463,5.82999992370605
Hungary,2003,4.66101694915256,5.78999996185303
Hungary,2002,5.26544821583986,5.6100001335144
Hungary,2001,9.11680911680913,5.67000007629395
Hungary,2000,9.80361016908127,6.55999994277954
Hungary,1999,9.99774409303364,6.92999982833862
Hungary,1998,14.1537896545341,8.93000030517578
Hungary,1997,18.3050744143798,8.98999977111816
Hungary,1996,23.4690301919185,10.0200004577637
Ireland,2020,-0.334584625428444,5.61999988555908
Ireland,2019,0.939044481054341,4.94999980926514
Ireland,2018,0.488370168032449,5.73999977111816
Ireland,2017,0.340531561461793,6.71000003814697
Ireland,2016,0.00830633773569926,8.36999988555908
Ireland,2015,-0.289879079012739,9.90999984741211
Ireland,2014,0.182542316627949,11.8599996566772
Ireland,2013,0.508714869485436,13.7299995422363
Ireland,2012,1.69620897294545,15.4499998092651
Ireland,2011,2.5571888318692,15.3500003814697
Ireland,2010,-0.922095829024469,14.5299997329712
Ireland,2009,-4.47810339150477,12.6099996566772
Ireland,2008,4.06030495117353,6.76999998092651
Ireland,2007,4.89711564381346,4.98000001907349
Ireland,2006,3.93163989540532,4.40999984741211
Ireland,2005,2.42969198392961,4.34000015258789
Ireland,2004,2.19962850718543,4.48999977111816
Ireland,2003,3.49048968029138,4.48000001907349
Ireland,2002,4.614733276884,4.21999979019165
Ireland,2001,4.87290487290487,3.6800000667572
Ireland,2000,5.59071729957807,4.32000017166138
Ireland,1999,1.63192376414532,5.80000019073486
Ireland,1998,2.41551787239232,7.69999980926514
Ireland,1997,1.52560521714534,10.1999998092651
Ireland,1996,1.75373213896016,11.7200002670288
Iceland,2020,2.84792401518658,5.48000001907349
Iceland,2019,3.01397179156056,3.50999999046326
Iceland,2018,2.68291768267388,2.70000004768372
Iceland,2017,1.76041559180606,2.74000000953674
Iceland,2016,1.6969276199774,2.98000001907349
Iceland,2015,1.63305558181333,3.98000001907349
Iceland,2014,2.04461481539337,4.90000009536743
Iceland,2013,3.8722792374824,5.38000011444092
Iceland,2012,5.18589988750705,6.0
Iceland,2011,4.00102664343116,7.03000020980835
Iceland,2010,5.39673113167484,7.55999994277954
Iceland,2009,12.0031298461743,7.21999979019165
Iceland,2008,12.6943942775878,2.95000004768372
Iceland,2007,5.05155736492145,2.25
Iceland,2006,6.68707906136661,2.82999992370605
Iceland,2005,3.98704782806592,2.54999995231628
Iceland,2004,3.15819324298464,4.03000020980835
Iceland,2003,2.0556632975374,4.0
Iceland,2002,5.1970223021663,2.99000000953674
Iceland,2001,6.40508550386865,1.87000000476837
Iceland,2000,5.13647123245151,1.94000005722046
Iceland,1999,3.23183260906467,2.1800000667572
Iceland,1998,1.65924170953426,3.0699999332428
Iceland,1997,1.81543080282247,3.72000002861023
Iceland,1996,2.26041898267296,3.59999990463257
Israel,2020,-0.588430300016595,4.32999992370605
Israel,2019,0.844128708733833,3.79999995231628
Israel,2018,0.817323896191417,4.0
